DC_ID,Node1,Node2,EPANET,Diameter,Length,Roughness,Minorloss,Status,Material,Zone,DateMapped,Dia_Inch,Network,Inst_Date,ServiceSta,Remarks,Ext_Overha,Nodel1,Nodel2,Dia_DN,Dia Inch,FID,layer,path
538.157769,,,,32,538.158,0,0.1,OPEN,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
316.065763,,,,32,316.066,0,0.1,OPEN,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
293.652392,,,,32,293.652,0,0.1,OPEN,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
445.995783,,,,40,445.996,0,0.1,OPEN,PVC,MYT,28.07.2022,1.50,Distribution Main,,In service,Ok,,,,,,,,
33.8080159,,,,32,33.808,0,0.1,OPEN,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
200.007213,,,,25,200.007,0,0.1,OPEN,PVC,MYT,28.07.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
191.885509,,,,50,191.886,0,0.1,OPEN,PVC,MYT,28.07.2022,2.00,Distribution Main,,In service,Ok,,,,,,,,
159.487278,,,,25,159.487,0,0.1,OPEN,PVC,MYT,28.07.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
145.598999,,,,32,145.599,0,0.1,OPEN,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
218.537604,,,,32,218.538,0,0.1,OPEN,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
20.6331595,,,,25,20.633,0,0.1,OPEN,PVC,MYT,28.07.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
251.748421,,,,32,251.748,0,0.1,OPEN,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
65.7564780,,,,25,65.756,0,0.1,OPEN,PVC,MYT,28.07.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
45.6294458,,,,25,45.629,0,0.1,OPEN,PVC,MYT,28.07.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
134.918857,,,,25,134.919,0,0.1,OPEN,PVC,MYT,28.07.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
49.6083993,,,,25,49.608,0,0.1,OPEN,PVC,MYT,28.07.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
634.922005,,,,32,634.922,0,0.1,OPEN,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
51.9782046,,,,50,51.978,0,0.1,OPEN,PVC,MYT,28.07.2022,2.00,Distribution Main,,In service,Ok,,,,,,,,
101.094941,,,,40,101.095,0,0.1,OPEN,PVC,MYT,28.07.2022,1.50,Distribution Main,,In service,Ok,,,,,,,,
71.6425309,,,,32,71.643,0,0.1,HDPE,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
33.7713406,,,,25,33.771,0,0.1,OPEN,PVC,MYT,28.07.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
19.9630539,,,,32,19.963,0,0.1,HDPE,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
89.3996356,,,,32,89.400,0,0.1,OPEN,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
246.134097,,,,32,246.134,0,0.1,OPEN,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
44.4782232,,,,32,44.478,0,0.1,OPEN,PVC,MYT,28.07.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
79.4853141,,,,25,79.485,0,0.1,OPEN,HDPE,MYT,28.07.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
234.592118,,,,32,234.592,0,0.1,OPEN,HDPE,MYT,09.2020,1.25,Distribution Main,2018,In service,Ok,Ext,,,,,,,
123.492132,,,,32,123.492,0,0.1,OPEN,PVC,MYT,09.2020,1.25,Distribution Main,2018,In service,Ok,Ext,,,,,,,
59.8056305,,,,100,59.806,0,0.1,OPEN,PVC,KREKAJ,28.09.2022,4.00,Distribution Main,,In service,Ok,,,,,,,,
104.941415,,,,40,104.941,0,0.1,OPEN,HDPE,CBD,22.09.2022,1.50,Distribution Main,04.2022,In service,Ok,EXT,,,,,,,
262.888705,,,,32,262.889,0,0.1,OPEN,HDPE,CBD,22.09.2022,1.25,Distribution Main,04.2022,In service,Ok,ext,,,,,,,
40.8724875,,,,75,40.872,0,0.1,OPEN,PVC,CBD,14.09.2022,3.00,Service Line,,In service,Ok,,,,,,,,
76.5947800,,,,25,76.595,0,0.1,OPEN,HDPE,CBD,14.09.2022,1.00,Service Line,08.2022,In service,Ok,,,,,,,,
436.591417,,,,32,436.591,0,0.1,OPEN,HDPE,CBD,30.09.2022,1.25,Distribution Main,2021,In service,Ok,,,,,,,,
139.670493,,,,75,139.670,0,0.1,OPEN,PVC,ME,28.10.2022,3.00,Distribution Main,,In service,Ok,Ext,,,,,,,
273.288878,,,,50,273.289,0,0.1,OPEN,PVC,ME,28.10.2022,2.00,Distribution Main,,In service,ok,,,,,,,,
67.6263090,,,,75,67.626,0,0.1,OPEN,GI,ME,28.10.2022,3.00,Service Line,,In service,Ok,,,,,,,,
62.8534703,,,,25,62.853,0,0.1,OPEN,PVC,ME,28.10.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
192.386467,,,,50,192.386,0,0.1,OPEN,HDPE,CBD,27.10.2022,2.00,Distribution Main,2022,In service,Ok,,,,,,,,
105.729821,,,,40,105.730,0,0.1,OPEN,PPR,CBD,27.10.2022,1.50,Distribution Main,2022,In service,OK,,,,,,,,
18.6419316,,,,100,18.642,0,0.1,OPEN,PVC,ME,23.11.2022,4.00,Distribution Main,23.11.2022,In service,Boostline,Ext,,,,,,,
10.2726348,,,,75,10.273,0,0.1,OPEN,PVC,ME,23.11.2022,3.00,Distribution Main,23.11.2022,In service,Boostline,,,,,,,,
31.6772077,,,,75,31.677,0,0.1,OPEN,PVC,ME,23.11.2022,3.00,Distribution Main,,In service,Ok,,,,,,,,
111.884924,,,,25,111.885,0,0.1,OPEN,PPR,MYT,23.11.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
161.260891,,,,40,161.261,0,0.1,OPEN,PVC,MYT,23.11.2022,1.50,Distribution Main,,In service,Ok,,,,,,,,
62.5406035,,,,32,62.541,0,0.1,OPEN,PVC,MYT,23.11.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
92.8772901,,,,25,92.877,0,0.1,OPEN,PVC,MYT,23.11.2022,1.00,Distribution Main,,In service,Ok,,,,,,,,
13.7933993,,,,50,13.793,0,0.1,OPEN,PVC,MYT,23.11.2022,2.00,Distribution Main,,In service,Ok,,,,,,,,
43.9170556,,,,32,43.917,0,0.1,OPEN,PVC,MYT,23.11.2022,1.25,Distribution Main,,In service,Ok,,,,,,,,
145.322681,,,,25,145.323,0,0.1,OPEN,HDPE,MYT,23.11.2022,1.00,Distribution Main,,In service,Ok,Ext,,,,,,,
52.2774232,,,,50,52.277,0,0.1,OPEN,PVC,MYT,23.11.2022,2.00,Distribution Main,,In service,Ok,Ext,,,,,,,
15.0136042,,,,50,15.014,0,0.1,OPEN,PVC,MYT,23.11.2022,2.00,Distribution Main,,In service,OK,,,,,,,,
45.8563168,,,,25,45.856,0,0.1,OPEN,PPR,MYT,23.11.2022,1.00,Distribution Main,,In service,OK,,,,,,,,
47.6557257,,,Y,50,47.656,0,0.1,OPEN,PPR,MYT,2014,2.00,Distribution Main,01.2012,In Service,Managed by DMM,No,,,,,,,
27.4613111,,,,,27.461,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,2 inch offtake from 8 inch,,,,,,,,
109.948208,,,,,109.948,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,3/4'' offtake from 2'',,,,,,,,
26.5577506,,,,75,26.558,0,0.1,OPEN,HDPE,MIL,,3.00,Distribution Main,,In service,DMM,,,,,,,,
68.0372065,,,,75,68.037,0,0.1,OPEN,HDPE,MIL,,3.00,Distribution Main,,In service,DMM,,,,,,,,
10.5629722,,,,,10.563,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
31.3615732,,,,,31.362,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
37.0491189,,,,,37.049,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
41.2389823,,,,,41.239,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
86.5157428,,,,,86.516,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
68.2474651,,,,,68.247,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
66.2330824,,,,,66.233,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
87.4631044,,,,,87.463,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
1.40463320,,,,,1.405,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
35.1076185,,,,,35.108,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
59.7232865,,,,,59.723,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
56.7961847,,,,,56.796,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
18.5079383,,,,,18.508,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
29.1468588,,,,,29.147,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
71.2087042,,,,,71.209,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
19.9208996,,,,,19.921,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
10.9891321,,,,,10.989,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
86.1741678,,,,,86.174,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
70.8992435,,,,,70.899,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
76.6908050,,,,,76.691,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
29.9289234,,,,,29.929,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
40.3416256,,,,,40.342,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
75.4289552,,,,75,75.429,0,0.1,OPEN,HDPE,MIL,,3.00,Distribution Main,,In service,DMM,,,,,,,,
20.6279885,,,,,20.628,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
57.5376335,,,,,57.538,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
19.5631960,,,,,19.563,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
64.5610609,,,,,64.561,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
75.4315672,,,,,75.432,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
32.6984754,,,,,32.698,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
56.1692363,,,,,56.169,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
32.4291513,,,,,32.429,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
58.4372420,,,,,58.437,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
41.9707865,,,,,41.971,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
56.6064047,,,,,56.606,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
31.8583677,,,,,31.858,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
22.8949969,,,,,22.895,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
0,,,,,0.000,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
83.2577571,,,,,83.258,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
68.8817431,,,,75,68.882,0,0.1,OPEN,HDPE,MIL,,3.00,Distribution Main,,In service,DMM,,,,,,,,
0,,,,,0.000,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
37.6029129,,,,,37.603,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
28.9115443,,,,,28.912,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
67.4562406,,,,,67.456,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
64.5201588,,,,,64.520,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
11.9572039,,,,,11.957,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
77.2764560,,,,,77.276,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
22.0034367,,,,,22.003,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
20.3628571,,,,,20.363,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
22.8569903,,,,,22.857,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
23.0563141,,,,,23.056,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
67.9911504,,,,,67.991,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
27.1331146,,,,,27.133,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
77.7277663,,,,,77.728,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
13.0967805,,,,,13.097,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
51.8354470,,,,,51.835,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
19.9418249,,,,,19.942,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
64.0465705,,,,,64.047,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
20.5055399,,,,,20.506,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
33.4915815,,,,,33.492,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
101.215299,,,,50,101.215,0,0.1,OPEN,PVC,MIL,,2.00,Distribution Main,,In service,DMM,,,,,,,,
38.0022900,,,,50,38.002,0,0.1,OPEN,PVC,MIL,,2.00,Distribution Main,,In service,DMM,,,,,,,,
8.39535586,,,,,8.395,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
29.5830986,,,,,29.583,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
14.0927268,,,,,14.093,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
65.8395384,,,,,65.840,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
76.9066082,,,,,76.907,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
100.986020,,,,,100.986,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
26.3156004,,,,,26.316,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
51.8597154,,,,,51.860,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
94.1558931,,,,,94.156,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
7.76506656,,,,,7.765,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
13.1325223,,,,,13.133,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
0.64767689,,,,,0.648,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
19.5158813,,,,,19.516,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
54.6470659,,,,,54.647,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
38.9826313,,,,,38.983,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
18.8687471,,,,,18.869,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
52.8294084,,,,,52.829,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
0,,,,,0.000,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
40.1055868,,,,,40.106,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
45.5331218,,,,,45.533,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
191.039509,,,,,191.040,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
38.9699399,,,,,38.970,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
79.3359398,,,,,79.336,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
80.7789678,,,,,80.779,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
10.8497071,,,,,10.850,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
30.8345120,,,,,30.835,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
31.2473908,,,,,31.247,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
45.0155496,,,,,45.016,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
24.9122246,,,,,24.912,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
36.3831762,,,,,36.383,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
11.4250295,,,,,11.425,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
8.40056041,,,,,8.401,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
31.3086168,,,,,31.309,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
17.6932576,,,,,17.693,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
140.795096,,,,,140.795,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
143.087829,,,,,143.088,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
18.5292527,,,,,18.529,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
25.5424417,,,,,25.542,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
42.0047937,,,,,42.005,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
18.3241071,,,,,18.324,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
176.254067,,,,75,176.254,0,0.1,OPEN,HDPE,MIL,,3.00,Distribution Main,,In service,DMM,,,,,,,,
6.20697063,,,,,6.207,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
0,,,,,0.000,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
6.13842858,,,,,6.138,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
80.5907963,,,,,80.591,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
12.5307419,,,,,12.531,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
47.8017543,,,,,47.802,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
9.46196533,,,,,9.462,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
0.02421326,,,,,0.024,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
0,,,,,0.000,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
13.3631730,,,,,13.363,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
17.3803253,,,,,17.380,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
17.4656965,,,,,17.466,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
10.5577467,,,,,10.558,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
5.33522247,,,,,5.335,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
109.923000,,,,,109.923,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
38.2931912,,,,,38.293,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,2 inch offtake from 8 inch,,,,,,,,
20.8556684,,,,,20.856,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
92.9331475,,,,2,92.933,0,0.1,OPEN,HDPE,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
5.67720854,,,,,5.677,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
4.42556403,,,,,4.426,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
0,,,,,0.000,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
189.371009,,,,,189.371,0,0.1,OPEN,PVC,MIL,06.2019,,Distribution Main,2019,In service,Ok,,,,,,,,
430.410109,,,,,430.410,0,0.1,OPEN,PVC,MIL,06.2019,,Distribution Main,2019,In service,Ok,,,,,,,,
130.608185,,,,,130.608,0,0.1,OPEN,PVC,MIL,06.2019,,Distribution Main,2019,In service,Ok,,,,,,,,
71.9486949,,,,,71.949,0,0.1,OPEN,PVC,MIL,,,Distribution Main,,In service,DMM,,,,,,,,
336.092793,,,,,336.093,0,0.1,OPEN,PVC,MIL,06.2019,,Distribution Main,2019,In service,Ok,,,,,,,,
82.3682726,,,,,82.368,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
75.9784153,,,,,75.978,0,0.1,OPEN,PVC,MIL,,,Service Line,,In service,DMM,,,,,,,,
654.327428,,,Y,100,654.327,0,0.1,OPEN,PVC,MYT,2014,4.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
324.543013,,,,40,324.543,,0.1,,PVC,CBD,14.12.2022,1.50,Distribution Main,,,,,,,,,,,
81.6298518,,,,40,81.630,,0.1,,PVC,CBD,14.12.2022,1.50,Distribution Main,,,,,,,,,,,
114.747035,,,,25,114.747,,0.1,,HDPE,OBA,14.12.2022,1.00,Distribution Main,,,,,,,,,,,
135.479783,,,,50,135.480,0,0.1,OPEN,PVC,KREKAJ,08.2022,2.00,Distribution Main,,In Service,,,,,,,,,
287.770276,,,,40,287.770,0,0.1,OPEN,PVC,KREKAJ,08.2022,1.50,Distribution Main,,In Service,,,,,,,,,
285.517994,,,,50,285.518,0,0.1,OPEN,PVC,KREKAJ,08.2022,2.00,Distribution Main,,In Service,,,,,,,,,
170.904312,,,,40,170.904,0,0.1,OPEN,HDPE,KREKAJ,08.2022,1.50,Distribution Main,,In Service,,,,,,,,,
69.3600528,,,,32,69.360,0,0.1,OPEN,PVC,KREKAJ,08.2022,1.25,Distribution Main,,In Service,,,,,,,,,
364.195160,,,,75,364.195,0,0.1,OPEN,PVC,KREKAJ,08.2022,3.00,Distribution Main,,In Service,,,,,,,,,
202.380624,,,,32,202.381,0,0.1,OPEN,PVC,MYT,08.2022,1.25,Distribution Main,,In Service,,,,,,,,,
283.251106,,,,50,283.251,0,0.1,OPEN,PVC,MYT,08.2022,2.00,Distribution Main,,In Service,,,,,,,,,
236.743645,,,,32,236.744,0,0.1,OPEN,PVC,MYT,08.2022,1.25,Distribution Main,,In Service,,,,,,,,,
280.184160,,,,32,280.184,0,0.1,OPEN,PVC,MYT,08.2022,1.25,Distribution Main,,In Service,,,,,,,,,
88.8130774,,,,32,88.813,0,0.1,OPEN,PPR,MYT,08.2022,1.25,Distribution Main,,In Service,,,,,,,,,
142.762097,,,,32,142.762,0,0.1,OPEN,PVC,KREKAJ,08.2022,1.25,Distribution Main,,In Service,,,,,,,,,
267.628693,,,,25,267.629,0,0.1,OPEN,PVC,KREKAJ,08.2022,1.00,Distribution Main,,In Service,,,,,,,,,
67.0823577,,,,32,67.082,0,0.1,OPEN,PVC,MYT,08.2022,1.25,Distribution Main,,In Service,,,,,,,,,
373.010212,,,,75,373.010,0,0.1,OPEN,HDPE,KRE,28.12.2022,3.00,Distribution Main,12.2022,In service,Ok,Ovh,,,,,,,
185.573712,,,,75,185.574,0,0.1,OPEN,HDPE,KRE,28.12.2022,3.00,Distribution Main,11.2022,In service,Ok,Ovh,,,,,,,
241.024667,,,,50,241.025,0,0.1,OPEN,PVC,CBD,20.01.2023,2.00,Distribution Main,,Ii service,Ok,,,,,,,,
235.332335,,,,40,235.332,0,0.1,OPEN,PVC,CBD,20.01.2023,1.50,Distribution Main,,In service,Ok,,,,,,,,
954.877923,,,,40,954.878,0,0.1,OPEN,PVC,CBD,20.01.2023,1.50,Distribution Main,,In service,Ok,,,,,,,,
648.468563,,,,75,648.469,0,0.1,OPEN,HDPE,KRE,20.01.2023,3.00,Distribution Main,12.2022,In service,Ok,Ovh,,,,,,,
599.948468,,,,75,599.948,0,0.1,OPEN,HDPE,MYT,20.01.2023,3.00,Distribution Main,12.2022,In service,Ok,Ext,,,,,,,
17.8153767,,,,100,17.815,0,0.1,OPEN,GI,MYT,24.01.2023,4.00,Distribution Main,10.2023,In serviice,Ok,Ext,,,,,,,
190.827804,,,,100,190.828,0,0.1,OPEN,HDPE,MYT,24.01.2023,4.00,Distribution Main,10.2022,In service,Ok,Ext,,,,,,,
7.25100032,,,,,7.251,,0.1,,,,,,,,,,,,,,,,,
20.7636939,,,,100,20.764,0,0.1,OPEN,HDPE,MYT,24.01.2023,4.00,Distribution Main,10.2022,In service,Ok,Ext,,,,,,,
6.77339894,,,,50,6.773,0,0.1,OPEN,HDPE,MYT,24.01.2023,2.00,Distribution Main,10.2022,In service,Ok,Ext,,,,,,,
14.4516655,,,,50,14.452,0,0.1,OPEN,GI,MYT,24.01.2023,2.00,Distribution Main,10.2022,In service,Ok,Ext,,,,,,,
21.9086874,,,,50,21.909,0,0.1,OPEN,HDPE,MYT,24.01.2023,2.00,Distribution Main,10.2022,In service,Ok,Ext,,,,,,,
6.71564587,,,,,6.716,,0.1,,,,,,,,,,,,,,,,,
166.277276,,,,50,166.277,0,0.1,OPEN,HDPE,MYT,24.01.2023,2.00,Distribution Main,10.2022,In service,Ok,Ext,,,,,,,
12.2390373,,,,50,12.239,0,0.1,OPEN,GI,MYT,24.01.2023,2.00,Distribution Main,10.2022,In service,Ok,Ext,,,,,,,
137.990098,,,,50,137.990,0,0.1,OPEN,HDPE,MYT,24.01.2023,2.00,Distribution Main,10.2022,In service,Ok,Ext,,,,,,,
37.6765719,,,,50,37.677,0,0.1,OPEN,HDPE,MYT,24.01.2023,2.00,Distribution Main,10.2022,In service,Ok,Ext,,,,,,,
